Date,SP,IP,Emply,Exptn,PI,LEI,Oil,Manu,TERM
1964-07-01,0.4728355698851362,0.46927596165757895,0.3309328382301527,,0.49000333658222295,-0.2515561941552567,-0.25034045270903327,,-0.4821352390171103
1964-08-01,0.06518205612901568,0.4649644595401598,0.3701580853152685,,0.5974795046173695,-0.3093355403233775,-0.04467250410118409,,-0.36888822920873987
1964-09-01,-0.3652030010058701,0.18096230379460965,0.5931141290140756,,0.2938645884574205,-0.3788356794511948,-0.04467250410118409,,-0.4734239305703131
1964-10-01,0.38683834590026434,-1.6032349430711033,-0.5602602661990365,,-0.2874812692420974,-0.4388406953206798,-0.04467250410118409,,-0.5082691643575041
1964-11-01,0.16069370570269045,2.88362855791748,1.0008861341524062,,0.8085537634046277,-0.4652044734738827,-0.04467250410118409,,-0.5518257065914922
1964-12-01,-0.5806570177355801,0.9938335556601758,0.35030324048568495,,1.1713330764740049,-0.44319596264997174,-0.04467250410118409,,-0.7347631839742449
1965-01-01,0.04847863448605626,0.8900663832354097,0.2270332660856594,,-0.10138159637875195,-0.3823903461684817,-0.04467250410118409,,-0.5953822488254811
1965-02-01,0.7571712903153205,0.4335015225727908,0.3898820715459795,,0.4959886172967201,-0.3007450957566093,-0.04467250410118409,,-0.5953822488254811
1965-03-01,-0.22405119246245236,1.136616249212236,0.3445815150963888,,0.41373176494240677,-0.21175833773268862,-0.04467250410118409,,-0.6912066417402564
1965-04-01,-0.3832691055842929,0.24615534154367502,0.49403313952359135,,0.20408654608632512,-0.11335651651162712,-0.04467250410118409,,-0.6563614079530654
1965-05-01,0.6230849346274153,0.5931896467016646,0.42266571342267584,,0.6524159130379821,0.004764097783023569,-0.04467250410118409,,-0.6476500995062678
1965-06-01,-0.5289534794453632,0.5868009173560356,0.32658941894028737,,0.09110991483925049,0.1530753611562285,-0.04467250410118409,,-0.6389387910594696
1965-07-01,-1.0007419358633844,0.7521956894720889,0.5393965791855738,,0.7085292557642356,0.3324899583056742,-0.04467250410118409,,-0.604093557272279
1965-08-01,0.11636562337569958,0.23386295462294282,0.5021717723061047,,0.47467824082101195,0.5387246759571718,-0.04467250410118409,,-0.630227482612672
1965-09-01,0.3277310964457768,0.06214177202334749,0.49619811811682024,,0.6653496222011157,0.763853568051886,-0.04467250410118409,,-0.6737840248466606
1965-10-01,0.5699075783864183,0.8212334194902213,0.4010880927855006,,1.427317210350082,0.9961878656546105,-0.04467250410118409,,-0.8131649599954244
1965-11-01,0.4494771558276866,0.22646133108932023,0.5320059792510343,,0.7550534155076902,1.2205962171985225,-0.04467250410118409,,-0.7347631839742449
1965-12-01,-0.3197356445805444,1.0555938484491623,0.6639234162289709,,0.48333599375876785,1.4182645083015968,-0.04467250410118409,,-0.7173405670806497
1966-01-01,0.03238323948734815,0.7951069135864426,0.3320289166530152,,-0.047211432452823575,1.567416402317408,-0.04467250410118409,,-1.074504213399357
1966-02-01,-0.14243421698722375,0.4601689954429503,0.4946440765693302,,0.43800093719805716,1.6481970040683178,-0.04467250410118409,,-0.9699685120377833
1966-03-01,-0.6661864101506427,1.1814891887128394,0.8431851156750724,,0.5061917727531218,1.6517997068223287,-0.04467250410118409,,-0.8044536515486268
1966-04-01,-0.16804122627724022,-0.03280270351327557,0.4272985288217539,,-0.4565893949507569,1.5937561624522432,-0.04467250410118409,,-0.9699685120377833
1966-05-01,0.1060840920172909,0.7643916157564211,0.5057800814586534,,0.16518519256554418,1.4989650499913152,-0.04467250410118409,,-0.9089893529101998
1966-06-01,-1.381872858424336,0.28240088769962934,0.8357329081176256,,0.5511858980065697,1.3906437871875625,-0.04467250410118409,,-1.0222363627185702
1966-07-01,-0.2683728501760856,0.35874588083717474,0.27064144939329243,,0.3363643138194879,1.2826427646286098,-0.04467250410118409,,-0.8567215022294129
1966-08-01,-1.0391495457868918,-0.11461501650264419,0.31182725075493756,,0.05791806448166172,1.1813667872104736,-0.04467250410118409,,-0.9612572035909865
1966-09-01,-1.4595593551128676,0.7454267867242937,0.12382782084249638,,0.047201850858788585,1.0880167558511384,0.1609954445066651,,-1.266152999228907
1966-10-01,-0.9793236070670024,0.5048281273115658,0.3221873973850432,,0.31973932844963415,1.0002709287758151,-0.04467250410118409,,-1.3358434668032888
1966-11-01,1.60463395374396,-0.8913672501244267,0.19866158510729642,,0.2602899613558618,0.9133257023124969,-0.04467250410118409,,-1.2748643076757045
1966-12-01,-0.34561234138081864,0.040158564076724745,0.23714852173074163,,-0.6006256201643709,0.8208563316263581,-0.04467250410118409,,-1.1180607556333455
1967-01-01,-0.0516847169103865,0.2827413202252602,0.3095201406212997,,1.020194149989821,0.7158175313318168,-0.04467250410118409,,-1.0745042133993563
1967-02-01,1.5271625926290064,-1.3463635155483396,-0.18072401071950495,,-0.42181915457771363,0.5932455776344491,0.0770727536641675,0.8037164695932913,-0.9089893529101998
1967-03-01,0.1919138149273152,-0.7646414245414194,0.02683903730147055,,0.23443369822812282,0.4540211312074514,-0.04467250410118409,0.8341247912978086,-0.8131649599954244
1967-04-01,0.26707253601431175,0.7559763550451838,-0.4067446968013608,,-0.34275752763568074,0.3100731411696495,-0.04467250410118409,0.445601377114868,-0.4821352390171107
1967-05-01,1.0227960060451233,-1.0791808310765458,0.1657346532768675,,-0.14328557801801967,0.17725349963865722,-0.04467250410118409,0.10137833461226527,-0.2556412194003699
1967-06-01,-1.0446407114787668,-0.20567264636453392,0.10198418842921513,,0.24473408354023646,0.06925247707970444,-0.04467250410118409,-0.8756752080630442,-0.2469299109535723
1967-07-01,0.034764810634232556,-0.42363594742180466,0.12220692287491064,,0.3526236339313041,-0.009190370884159587,-0.04467250410118409,0.2937204231232541,-0.630227482612672
1967-08-01,0.9611511888027499,1.7257062667049228,0.42612103004256807,,0.3080386205268251,-0.056353752937143564,0.23472986009283817,2.2662990096301345,-0.7260518755274473
1967-09-01,-0.5475785019061831,-0.3574169915806534,-0.18396872654674215,,-0.16512231686391834,-0.06908330266796302,-0.04467250410118409,-0.9036721998504559,-0.7521858008678407
1967-10-01,0.5000273431064581,0.6268185854397286,-0.08001532503729149,,-0.3389986433589997,-0.04079007703983934,-0.04467250410118409,-0.39240381050814577,-0.7521858008678407
1967-11-01,-1.0136914371782464,1.242836264543752,0.9990181103122466,,0.6311223454564423,0.03522695106966495,-0.04467250410118409,1.5237087370202869,-0.630227482612672
1967-12-01,0.30120349210190195,0.8898107464740794,0.26888800387335704,,0.0460563648605237,0.16004058648064193,-0.04467250410118409,1.02846822515925,-0.7347631839742449
1968-01-01,0.2500520452188973,-0.3019282858174573,-0.48571068706268294,,0.414837977409031,0.31944016833005506,-0.04467250410118409,1.302568973446285,-0.8741441191230088
1968-02-01,-1.0007690571407621,0.16845072823929955,0.8168809980949634,,0.9391770771193798,0.49228984046110114,-0.04467250410118409,-0.17027739226581934,-0.6215161741658745
1968-03-01,-1.0087799197188765,0.12209279626775969,-0.033900792521223605,,0.4043431551509397,0.6568132662273323,-0.04467250410118409,-0.40004043770094855,-0.6912066417402564
1968-04-01,0.7140320246813484,-0.046929758293926066,0.42753382012217145,,0.10360628052067614,0.7952371120423251,-0.04467250410118409,1.2615640587191808,-0.7173405670806497
1968-05-01,1.1853695120108692,0.9347573490467936,0.005770167038511972,,0.605356601400186,0.8943514678080662,-0.04467250410118409,1.4461361332771012,-1.0396589796121654
1968-06-01,0.3306878890266555,0.17760812809145687,0.4037530372155029,,0.39763522533726636,0.9478315886897416,-0.04467250410118409,-0.016690445169159303,-1.0048137458249744
1968-07-01,-0.2732072024109059,-0.34834040343433903,0.32055200614365914,,0.5988693050503149,0.9616819792773658,-0.04467250410118409,0.45181412396475473,-1.0483702880589636
1968-08-01,-0.6319765437293453,0.08853714734825197,0.2759330262168261,,0.21975514663338247,0.9478315886897416,-0.04467250410118409,2.241269735774758,-0.7347631839742449
1968-09-01,0.3385940492958793,0.18905968145929533,0.1488065088161463,,0.4552963979543361,0.9215718886161092,-0.04467250410118409,-1.3604042283380111,-0.8131649599954244
1968-10-01,0.6658853786623798,0.007559811016499202,0.3559026170144006,,-0.1563550626361134,0.9005961525816775,-0.04467250410118409,2.0365607583780023,-0.7696084177614358
1968-11-01,-0.09289913190542558,1.1062408152003866,0.4187266020722111,,0.35522227708169984,0.8990750114188704,-0.04467250410118409,0.18242606701677008,-0.8480101937826153
1968-12-01,0.9619843317868265,0.12566718351215397,0.41871040176680835,,0.266272875934909,0.9214117684937037,-0.04467250410118409,-0.29271250942921856,-0.7783197262082342
1969-01-01,-1.044072884662841,0.4166177880557437,0.23539481235543314,,-0.3510715989929442,0.9547167539529523,-0.04467250410118409,0.6632267889249146,-1.1354833725269406
1969-02-01,-0.3681504542653522,0.45183893100040456,0.40453596867011504,,0.2804851071407102,0.9796154329861833,-0.04467250410118409,0.8909302141711171,-0.9786798204845817
1969-03-01,-1.1656183039879908,0.5966535865885503,0.2692613010101087,,0.41339342312664684,0.9795353729249804,0.6455265679151315,0.6448700720017557,-1.004813745824975
1969-04-01,0.5606192329957311,-0.5656633824685119,0.17201639178843062,,0.016740622171612225,0.9515143515049439,0.3224328981220106,0.5069124351809764,-0.7957423431018292
1969-05-01,0.3304365861867538,-0.5762295497963846,0.38894967691231846,,0.26011308594351135,0.8973937501336691,-0.04467250410118409,0.6382465875719903,-0.8654328106762111
1969-06-01,-0.26412053739640157,0.7900117993771416,0.5133993924438734,,0.24073216278889392,0.8179741694231608,-0.04467250410118409,0.03899152070085943,-0.8828554275698072
1969-07-01,-1.2468175059082836,0.3392467569683936,-0.012176778131056562,,0.49712131187075487,0.7086121258238064,-0.04467250410118409,1.1133109579117768,-1.605894028654018
1969-08-01,-1.2417738555554096,0.03886066281895348,0.43887939042021634,,0.6250089706230424,0.5631429946231974,-0.04467250410118409,1.595629059597064,-1.605894028654018
1969-09-01,0.3649945666740044,-0.21583509096797807,-0.46655136805593106,,0.04500619978658092,0.37940515416895004,-0.04467250410118409,0.12365016552780235,-1.5274922526328387
1969-10-01,-0.8742387761270329,-0.16344814642561487,0.2629921937771964,,-0.15421608354440577,0.1682867727842542,-0.04467250410118409,1.047633505994465,-1.248730382335311
1969-11-01,0.9826508169228418,-1.1507795049316012,-0.32330279383163585,,-0.22053934619390805,-0.05440028744386651,-0.04467250410118409,-0.11217795652842137,-1.388111317484075
1969-12-01,-1.084668140257692,-0.4649076263436508,0.13621872567931104,,-0.10541011798575425,-0.27306833259972874,-0.04467250410118409,0.46181877170953173,-1.3619773921436813
1970-01-01,-0.191655381144984,-2.082803483948332,-0.39567678364444264,,-0.11824720287734665,-0.47682919436013127,-0.04467250410118409,-1.1870370249895454,-1.1703286063141307
1970-02-01,-1.9992070014410441,-0.25967343977051627,0.07300940253551576,,-0.1064022222719256,-0.6583493711191484,-0.04467250410118409,-0.003331297369048233,-1.1441946809737373
1970-03-01,0.8981190954933406,-0.3244869851203972,0.11339431814459484,,0.22449453963080296,-0.813801991951406,-0.04467250410118409,-0.3886870803888472,-0.9699685120377833
1970-04-01,-0.04559124577929438,-0.45342155412634666,-0.4868428724013222,,-1.3612859709859408,-0.9441717956096709,-0.04467250410118409,1.031776688438762,-0.6128048657190769
1970-05-01,-2.4478155000808144,-0.31107961414087193,-0.7797123336863898,,-0.04884445795093511,-1.0537740193926222,-0.04467250410118409,-1.2205017961479383,-0.7260518755274473
1970-06-01,-1.174522718508861,-0.5206950273951158,-0.4686020566469436,,0.1345640150747247,-1.150542615365195,-0.04467250410118409,0.30224874175484545,-0.5518257065914925
1970-07-01,-1.5974380508525174,0.054660703503567026,-0.18045999783527256,,0.46678852226909706,-1.247703505637659,-0.19018237604943472,1.1738324684619235,-0.5518257065914925
1970-08-01,1.079600751019616,-0.37354091672952955,-0.5197679597593038,,-0.0727785374126288,-1.3538551407828825,-0.04467250410118409,1.1028281672791513,-0.4734239305703131
1970-09-01,1.0041030149228802,-0.892355052211651,-0.22161554255052515,,-0.8451417675868518,-1.4631211123088004,-0.04467250410118409,-1.295432184189161,-0.2556412194003699
1970-10-01,0.7981366909109793,-2.2361847166850235,-1.2677124036247858,,-1.3288526120626623,-1.5447743687267954,-0.04467250410118409,-0.871761038861022,-0.18595075182598794
1970-11-01,-0.3588732997740403,-0.807301940409113,-0.5121142676848668,,-0.45937267755886313,-1.5645091738126182,-0.04467250410118409,-0.21109026389055438,0.1189450438119331
1970-12-01,0.9252627309650195,2.1025072626351378,0.694946377576425,,0.023449447394115964,-1.5074183441708209,0.8373436906823858,-1.2911861392830082,0.42384083944985335
1971-01-01,0.8078446137089064,0.5815477077913755,-0.06123541413403136,,1.1798046154255606,-1.3947898500745004,-0.04467250410118409,0.900827678048825,0.5370878492582237
1971-02-01,1.1518393084119884,-0.38596788866066717,-0.37949744686928044,,-0.2239679894889319,-1.2677345329499254,-0.04467250410118409,-0.05040738123840497,0.8245610280025489
1971-03-01,0.0001116852439958675,-0.3026381116347975,-0.10983641093243676,,0.05426713419483664,-1.1643529759222178,-0.04467250410118409,1.0780252856474377,1.303682992576424
1971-04-01,0.6505108142667189,0.37311973376007485,0.18829282654276203,,0.05706320448890764,-1.0979351491506046,-0.04467250410118409,0.37090722111367364,0.6067783168326056
1971-05-01,0.5157791400877868,0.31844421054188987,0.27179356460666065,,0.2721867228217699,-1.0674082478150058,-0.04467250410118409,0.42357216102633993,0.3802842972158649
1971-06-01,-0.8341473794525275,0.23001770650460138,-0.22168942129079042,,-0.32178686101466936,-1.0653667162544034,-0.04467250410118409,-0.2012229446845752,0.2496146705138986
1971-07-01,-0.23380744403791362,-0.48684543822881504,-0.09133861418097455,,-0.18585637367645236,-1.0836043981957868,-0.04467250410118409,0.42660520563522636,-0.36017692076194197
1971-08-01,-1.0328835534896779,-0.7817969358862392,-0.09869754526780801,,0.2245552731786525,-1.112113785989151,-0.04467250410118409,1.2605596805373724,-0.18595075182598794
1971-09-01,0.5941654345434096,1.436882749497547,0.34149070358258315,,0.321375115618225,-1.1366441887408583,-0.04467250410118409,-0.1322068798320079,-0.046569816677224124
1971-10-01,-0.1698948267455173,0.5610549237393689,-0.17132652325945197,,0.2708837327347131,-1.135563377914655,-0.04467250410118409,-0.3145072282501435,-0.14239420959199944
1971-11-01,-1.6047252708025188,0.23483804330025612,0.2531123444242776,,0.28392321689126326,-1.086430518356149,-0.04467250410118409,-1.2391169128588853,0.24090336206710106
1971-12-01,0.5300101237657363,0.9673612631157689,0.3877928285425916,,0.5980279655414447,-0.9742663726147887,-0.04467250410118409,0.34755592019254755,0.25832597896069615
1972-01-01,1.2890130298880507,2.195741897647989,0.5518873633611844,,0.5298757570401263,-0.8034502260382338,-0.04467250410118409,0.40692081969815774,0.4586860732370443
1972-02-01,0.38449889132117365,0.8221245256688953,0.25243417762769005,,0.5246880738241485,-0.5884409256792061,-0.04467250410118409,-0.916586058981608,0.6329122421729984
1972-03-01,0.587564778366051,0.5036820241551837,0.46112803276700154,,0.6693775408965441,-0.34897327662355143,-0.04467250410118409,-0.040520270699371704,0.7287366350877736
1972-04-01,-0.10969554082957234,0.8134987446110437,0.27492805286353356,,0.13518587572751403,-0.10848085878453999,-0.04467250410118409,0.7350032730842224,0.08409981002474137
1972-05-01,-0.3066806713258967,-0.17914977859323125,0.48198897789643846,,0.28982205834263064,0.11320545067856884,-0.04467250410118409,1.0682377512198684,0.5632217745986164
1972-06-01,0.49863980446983736,0.07423915809792207,0.4369935668014878,,0.10088784930105375,0.30735109908884634,-0.04467250410118409,-0.22300340148397574,0.3715729887690673
1972-07-01,-0.6021955258401274,-0.30615438379129056,-0.3529555947277071,,0.6666769658708104,0.48444395446349137,-0.04467250410118409,-0.38706892166246654,0.07538850157794383
1972-08-01,0.05591916901660602,1.205911836552804,0.7670279771643101,,1.2327550928611672,0.6640987317965454,-0.04467250410118409,1.8201915914947313,0.33672775498187557
1972-09-01,0.5113800030635638,0.6105156014526576,0.04665606726753926,,0.38552985852576355,0.8654497857148219,-0.04467250410118409,1.032977134387119,0.08409981002474137
1972-10-01,-0.4168548621674817,1.0830600162667159,0.7088433225930503,,2.358136315613918,1.0972236628891499,-0.04467250410118409,0.6169888385260168,0.04925457623755119
1972-11-01,0.37932776646339605,0.9951841335245625,0.44906713995467795,,0.8125332528005935,1.358859942891121,-0.04467250410118409,0.8549273949342493,0.040543267790752874
1972-12-01,0.8019430322323643,0.9270694261889899,0.43718519849148607,,0.5728335106866655,1.6387499168467095,-0.04467250410118409,-0.27830207152639685,0.014409342450360237
1973-01-01,0.19622520041512975,0.5352072219454089,0.5574755739911136,,-1.269766523422795,1.9107139447434853,-0.04467250410118409,1.7892294328992082,-0.18595075182598794
1973-02-01,-0.9889374684998962,1.242103070590449,0.6625091526273152,,0.22919370585576754,2.1429681822850184,-0.04467250410118409,0.8192535231265892,-0.45600131367671803
1973-03-01,-0.8912651883290618,-0.14380878680802517,0.3715616000261843,,-0.32155187854047607,2.30717136780645,-0.04467250410118409,0.2969803927084257,-0.6128048657190762
1973-04-01,-0.3178701494286203,-0.3420520018590051,0.14672121701032712,,0.09689900710741023,2.3912344320665597,-0.04467250410118409,0.7317338733080188,-1.1093494471865473
1973-05-01,-0.7878128774475169,0.4935494893340132,0.1952602780406086,,0.20675239009433058,2.3941165942697684,-0.04467250410118409,0.4585775116233054,-0.9002780444634022
1973-06-01,-0.8266466598892587,-0.056887187915955297,0.29715486239015193,,0.2295898379404396,2.3258253620660696,-0.04467250410118409,1.0716398867947479,-1.0309476711653678
1973-07-01,-0.3659211627557607,0.16592300225970882,-0.18041381926493438,,0.24859655477169115,2.2139013965083176,-0.04467250410118409,0.9021774608216399,-1.6494505708880074
1973-08-01,0.7222966881923539,-0.33134548917493595,0.3309955029787384,,-1.0505904728875193,2.08676601932254,2.2711642221800052,-0.9366924736545273,-1.9891916003131185
1973-09-01,-0.641090614329896,0.6118073478770201,0.0020756573695389327,,0.6222802881056596,1.9613119034219635,-0.04467250410118409,0.26138924808315284,-1.893367207398344
1973-10-01,0.6605899189016741,0.6586114100198873,0.4969280733219846,,1.1133205745159176,1.8313744240941798,-0.04467250410118409,1.0887359772933969,-1.3619773921436813
1973-11-01,-0.24795183955967184,0.26519886429169376,0.454049668940962,,-0.017456470447841693,1.6811817492827668,-0.04467250410118409,1.744883570562867,-1.3445547752500864
1973-12-01,-3.2806075057384847,-0.4839847935864809,0.006370697396810105,,-0.7772758222776713,1.4991251701137094,-0.04467250410118409,1.5428612422446242,-1.353266083696884
